Id,preco
0,1526051.9439076392
1,250017.83637248244
2,594133.8764393821
3,262812.32846413914
4,381624.90397537616
5,251687.732641761
6,657763.5222670627
7,399475.4522198454
8,309783.72552722745
9,727181.9291969402
10,633060.1996990434
11,547306.5108335713
12,1007038.3908887708
13,334778.7530922672
14,734633.3441100108
15,763074.7412746516
16,394476.5289385157
17,347484.2891549412
18,358128.76513242204
19,736898.2349826993
20,699377.126361276
21,298068.06779359095
22,354704.6887187971
23,322635.88658761955
24,257684.32793108636
25,334535.5168565459
26,494739.0176914702
27,513206.18098335434
28,779350.782539032
29,857508.3717637876
30,313619.28345983475
31,1629330.4079048224
32,1440506.5865049916
33,1555333.020715071
34,1057824.7571524805
35,367580.91583777324
36,414630.37434492796
37,2839618.8719815556
38,400282.62322671583
39,365846.97383099794
40,2476714.2139950623
41,734682.4861624946
42,369446.53271508607
43,1346447.3341816752
44,939892.4844939093
45,221104.39097125086
46,1008604.3067625747
47,532374.8644097993
48,331851.6348510896
49,383285.3888393697
50,484691.7407692282
51,333221.3373928641
52,702455.5259694393
53,779208.5619458603
54,874711.8111945644
55,363709.3990255629
56,591953.506434295
57,351884.4978882327
58,1140643.815842595
59,1511555.0964414245
60,2613583.5552301505
61,522154.2217066193
62,1042352.1500907822
63,3867742.1944064205
64,410605.16992940806
65,458828.7347929783
66,558486.6401938928
67,1169034.7431854578
68,858446.756782564
69,318408.03285433433
70,1854073.5322845054
71,231406.89008645742
72,583859.6034517705
73,417205.52826881246
74,329720.4611504314
75,2421978.4718191894
76,326405.2303939069
77,408608.73931609996
78,233742.8314302084
79,362314.481439298
80,490843.93645225867
81,393791.9875320498
82,373275.64422700426
83,1434471.4412880407
84,3635689.240943971
85,382544.0615178993
86,393665.92197716824
87,589263.6622105287
88,494739.0176914702
89,301343.73510947824
90,618828.4153142592
91,698911.8196237352
92,218271.40125763186
93,294674.7693855486
94,209455.04602819477
95,870746.5478130027
96,822724.7521106569
97,1644607.8308739208
98,365982.04011636414
99,599988.1172675785
100,515852.61974666466
101,378385.8722852073
102,1354715.206189978
103,814814.6777588561
104,406389.8906307597
105,747677.3417465423
106,849919.577396369
107,1075932.8470890943
108,383398.9439378149
109,561342.4448074206
110,379916.8515501395
111,874822.7320784776
112,259431.34339409202
113,370409.30001635686
114,707269.0070082359
115,323708.32697097864
116,535793.7199719033
117,3917174.229237363
118,846468.2296550415
119,318102.2191991564
120,2563543.0385491876
121,314179.23823231435
122,568699.7612933525
123,256707.32057942648
124,257160.78473988766
125,699415.7980750885
126,350102.5311605104
127,1343341.3817053724
128,253374.99367693745
129,1302561.6692360074
130,1206392.690719019
131,2782745.1832905095
132,531907.1377379642
133,1189290.7281997588
134,1311748.1710293072
135,618524.2618988581
136,475840.71066440386
137,1048605.114194506
138,844477.0149748048
139,428160.76768561004
140,2748619.217362272
141,426633.2159095494
142,468822.4351149318
143,1208859.8293089273
144,320623.68203932885
145,483763.087741943
146,253419.94076288416
147,1732626.3688661885
148,525037.1269082155
149,1022782.2591372113
150,435929.05752984976
151,577361.793812429
152,851381.8128426872
153,751037.9166699661
154,475031.5347562167
155,787101.7443825975
156,490046.29983048106
157,376340.0912522362
158,597710.1598620405
159,2725542.4648186145
160,1463131.959139698
161,418263.11928835453
162,987614.6607812744
163,492387.798403763
164,345255.7362292751
165,330293.00542983034
166,624688.3236634007
167,589219.8481787388
168,376584.95887667657
169,1235618.5439139209
170,489391.724009427
171,433053.6321599725
172,617101.0043514613
173,626180.7120970786
174,559334.6151855343
175,1875921.2729123142
176,636430.3176975892
177,354110.76400680793
178,1185840.7208793212
179,309901.73855567456
180,923591.8627371846
181,397430.0060723343
182,2959673.891921204
183,567902.5371197051
184,757236.8778019019
185,452024.65435166855
186,473938.96761159995
187,478439.1386045358
188,1287678.2187247884
189,350619.02498453954
190,1563807.6288783844
191,1257500.4522400002
192,255574.22582773745
193,350874.552214688
194,352340.0711787024
195,628961.3077130902
196,233910.38722247983
197,1658678.123041318
198,315637.1003222138
199,757302.5310619187
200,1241531.5922836887
201,284139.53005151753
202,623072.6889816908
203,1464795.7642742668
204,753822.9185975298
205,249812.10153865928
206,222688.42396064667
207,364756.1219500397
208,1114025.5381527438
209,1354860.1712792092
210,740598.0284490348
211,3337834.6556389844
212,486781.6486570194
213,535389.6700044005
214,1551840.8564777488
215,373114.0212597014
216,281056.6085849748
217,540219.7376603675
218,523107.57229192107
219,366011.1109763769
220,500279.32750719594
221,865177.4960651571
222,2367585.06853542
223,292198.2260292216
224,350619.02498453954
225,523913.4213926862
226,375151.23559708166
227,608310.8589129962
228,2778112.2533267178
229,595932.3413001968
230,408388.6213525087
231,553443.84635321
232,317976.2367892495
233,660649.2843294113
234,481095.5098896453
235,250889.70301290002
236,1033622.2612139935
237,1441019.779257129
238,1123971.1431753784
239,563160.3781658969
240,806477.2404523737
241,283882.5314389901
242,552412.6090049476
243,442508.7431232636
244,855647.7902712222
245,294848.415598261
246,557362.7647873871
247,604115.3961206805
248,499442.873295803
249,808239.1363178821
250,1653914.3383089001
251,342745.60383549787
252,556877.6147363689
253,589396.1017976931
254,641010.2318947421
255,656598.6570191287
256,276328.6587890368
257,761142.5563403306
258,2582612.656001839
259,989089.6619351786
260,533249.3730773231
261,595886.9504676093
262,276531.14275481075
263,761464.3327458326
264,299361.1932393668
265,390978.98964972293
266,377974.9492391678
267,953751.812328395
268,372215.9351129775
269,1311748.1710293072
270,378349.0817135164
271,569928.6099345466
272,647678.0673860126
273,442634.0145319486
274,461760.1249000623
275,396686.7786275069
276,318757.8736593974
277,1419840.7802513482
278,276328.6587890368
279,897391.440113898
280,247757.9232338949
281,1262086.5035115276
282,383228.08606111817
283,363384.47118361347
284,1176798.2647899976
285,2738723.5242381343
286,315436.8279610224
287,911855.112924077
288,555043.5956444872
289,857756.2334401923
290,814983.269613876
291,613993.0193161272
292,1215141.4598131988
293,564480.7044285432
294,2531403.0759211206
295,423217.382026291
296,480510.5497278631
297,973919.5832219254
298,442448.48523064627
299,662333.0339098312
300,1009684.248269238
301,743054.3481308012
302,387252.49796454515
303,662893.068556501
304,309793.80320134934
305,328669.06883525074
306,255606.59346893991
307,458753.38398356736
308,379426.63233770913
309,588606.7181678585
310,223946.14522868657
311,2059684.731405143
312,1386995.619288208
313,543681.1230238973
314,260520.99315687903
315,985081.2542201213
316,1255704.3816408522
317,1261624.945475376
318,435718.5257008155
319,401929.263644783
320,305941.80776822474
321,1969689.2220125769
322,1024399.6295136403
323,336305.4654589001
324,297410.7276064509
325,579627.4792605425
326,457644.7609072624
327,1844348.620360115
328,1023205.0658767024
329,425063.6515684854
330,725738.3112369359
331,409119.34449823917
332,578400.8550556797
333,968268.0752498762
334,1606359.630755695
335,518151.38599223504
336,334578.2091674208
337,483461.5916859141
338,1059706.111829811
339,449346.4062171584
340,451583.995179714
341,743962.3200020501
342,1002536.9751432368
343,1203861.1662153928
344,1191832.9514343685
345,609753.767807447
346,288582.01761769387
347,658777.5883009952
348,581038.4477008866
349,1151871.026999698
350,363252.9643097218
351,1337373.8713381058
